,Address,AdmArea,District,x,y,Category
441,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.599188927625,55.757074351329,Театр
442,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.661354612459,55.744087817052,Театр
443,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.655462445173,55.763572954071,Театр
444,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.546677901137,55.74385564488,Театр
445,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.227336493159,55.997470921413,Театр
446,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.597769127735,55.759358933885,Театр
447,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.607129312593,55.768158947661,Театр
448,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.663716865488,55.770036223199,Театр
449,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.606768336378,55.767722923907,Театр
450,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.678217736292,55.772585115586,Театр
451,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.673910503474566,55.782321793443174,Театр
452,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.609050748023,55.771601539089,Театр
453,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.653913380025,55.743252576016,Театр
454,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.826304983881,55.724736436674,Театр
455,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.601676843699,55.762270791298,Театр
456,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.540524424498,55.689780871544,Театр
457,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.664447522271,55.741323305846,Театр
458,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.653892543001,55.766817370336,Театр
459,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.680998618,55.863779060061,Театр
460,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.598007223895,55.781418060878,Театр
461,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.683080444246,55.790769623967,Театр
462,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.784109239661,55.717065251552,Театр
463,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.605677171492,55.763405445537,Театр
464,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.625819049449,55.733396050018,Театр
465,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.616297623,55.760215721486,Театр
466,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.677666461824,55.77268252544,Театр
467,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.597436737464,55.761402546958,Театр
468,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.48115796629966,55.655477756430486,Театр
469,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.561404932811435,55.727046754479964,Театр
470,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.631873908802,55.770162410826,Театр
471,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.49967034483,55.741201386215,Театр
472,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.670950671714,55.734438319347,Театр
473,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.653913380025,55.743252576016,Театр
474,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.661508972472,55.835037986701,Театр
475,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.535634038838,55.743534729724,Театр
476,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.682463271647,55.776647379486,Театр
477,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.721041480831,55.87371875637,Театр
478,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.66215501481,55.762311230714,Театр
479,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.813155472012,55.796584776573,Театр
480,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.646090178229,55.764207898481,Театр
481,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.596413877039296,55.76783694746041,Театр
482,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.660572684263,55.771943448354,Театр
483,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.554849397357,55.776757205439,Театр
484,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.599371436804,55.782632788568,Театр
485,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.597338017422,55.765586324477,Театр
486,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.611278986469685,55.74492471692929,Театр
487,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.6639301513,55.771662121388,Театр
488,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.647323676612,55.760899692675,Театр
489,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.591485623177,55.749322975576,Театр
490,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.453942269752,55.829631294893,Театр
491,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.600307056388,55.766206064093,Театр
492,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.672603824961,55.763847504076,Театр
493,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.610516380216,55.764579224013,Театр
494,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.596498891651,55.751839987236,Театр
495,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.604387195663,55.756997880227,Театр
496,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.621139777548,55.728872728622,Театр
497,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.58782858035613,55.76264456117638,Театр
498,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.603582180074,55.758854865698,Театр
499,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.576617175939,55.716125885752,Театр
500,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.569326600511,55.784732214212,Театр
501,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.59135009288387,55.72195072444033,Театр
502,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.542329,55.674022,Театр
503,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.635663396956,55.765064577341,Театр
504,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.645836,55.76179300000001,Театр
505,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.631019725415,55.769190389898,Театр
506,"город Москва, улица Гарибальди, дом 23, корпус 4",Юго-Западный административный округ,район Черёмушки,37.620743,55.766947,Театр
